Id,SalePrice
1728,156488.63965202967
1729,182826.67501413892
1730,167009.93472100046
1731,112610.72710732237
1732,130398.48420838497
1733,112392.44460379262
1734,126792.68448147175
1735,90689.50624840312
1736,91270.14289277357
1737,273304.04141151486
1738,287586.4351056542
1739,222729.0854462058
1740,211672.02800092436
1741,186999.73360777696
1742,173307.1333997685
1743,174780.77260342933
1744,350941.99739395326
1745,220245.26455094875
1746,179335.8150229684
1747,228675.95677642876
1748,194567.82647894396
1749,138740.07354740414
1750,128575.39694791692
1751,228489.25483709073
1752,97693.18245082498
1753,157777.0676622532
1754,188976.31124994234
1755,173435.42610871734
1756,128853.0432045563
1757,115965.03328726055
1758,148519.09996525705
1759,167534.8835759577
1760,166538.59029279795
1761,158938.25185795355
1762,174591.97758419067
1763,200562.96651463606
1764,112386.29347551816
1765,173085.4316595892
1766,178507.22614415627
1767,222284.916964936
1768,134594.19638927144
1769,170902.6313109098
1770,154415.87810070228
1771,125322.18479420812
1772,131480.91586706557
1773,106993.3780614334
1774,138037.0640315148
1775,143682.61599552206
1776,136075.5430525396
1777,103242.56943128789
1778,141036.12141933918
1779,142803.26358221946
1780,168181.53821173887
1781,128114.64265149823
1782,64070.85471566439
1783,148979.279281349
1784,100272.77167713935
1785,142074.23985713682
1786,110998.66419313365
1787,154637.75941050905
1788,38515.79686362209
1789,100322.10904439022
1790,61788.659688000596
1791,170714.94011994742
1792,166611.64173318617
1793,133715.10022248767
1794,162423.99178432603
1795,137448.42616098432
1796,126809.27041962018
1797,118763.88464175849
1798,122836.66911284448
1799,96585.10942580434
1800,129958.7224134056
1801,122426.96538066908
1802,104782.67274220084
1803,153679.25714808636
1804,118336.77024386445
1805,125411.77560348847
1806,116507.16354187767
1807,148997.25703091503
1808,137294.74714400875
1809,145451.74180316532
1810,145815.60436255552
1811,129098.94338257026
1812,111892.80268242447
1813,142500.4121411189
1814,94973.81904130304
1815,25620.448737694933
1816,96554.83514556721
1817,119035.23914269802
1818,167711.50385609543
1819,129036.81280922756
1820,14308.600215180453
1821,110733.20177154163
1822,156304.96063225664
1823,22547.077347823004
1824,144134.9726977026
1825,138897.08323145672
1826,100320.79219226842
1827,101377.33856511442
1828,148670.74906994822
1829,145101.7092094602
1830,159736.25525400438
1831,161990.19269469831
1832,22346.093164125123
1833,153236.4016605184
1834,111933.32276561619
1835,129274.21265665945
1836,133453.66517062442
1837,75981.43771077372
1838,126609.08642900293
1839,80342.70211752423
1840,169571.08890562225
1841,136362.019973345
1842,78411.18821472353
1843,143070.91168115626
1844,155265.59202877496
1845,132917.233282273
1846,160490.1142813542
1847,170418.9370625105
1848,17169.469737578467
1849,119663.48322276401
1850,113726.25815030948
1851,151952.0516830747
1852,115558.35345490897
1853,120681.81820147831
1854,167717.6351676897
1855,167620.9720353243
1856,219622.28206593476
1857,135132.8127486567
1858,141535.0515833739
1859,111562.45537126472
1860,146904.47006994984
1861,118112.68094531242
1862,302471.66290605674
1863,287396.9335904559
1864,287477.08111780765
1865,380889.2267478033
1866,354457.0956561554
1867,216094.22816179282
1868,284275.16355405364
1869,206343.71123302422
1870,224763.94853261442
1871,275164.0652905196
1872,178406.14130358413
1873,243202.82275236124
1874,143852.99156717779
1875,189084.31221696708
1876,202761.8278056168
1877,207835.429106418
1878,196407.06166120057
1879,141122.26694475833
1880,128304.1798586786
1881,244059.8459104161
1882,233684.59154658526
1883,176634.43629239884
1884,200806.70212862888
1885,232299.41602275698
1886,291027.15677544393
1887,219049.86740584942
1888,251696.82180228073
1889,176452.92711373142
1890,96113.82514495768
1891,127485.65152119857
1892,94429.35546142435
1893,130613.59737882033
1894,125610.02347451847
1895,136770.86860208304
1896,133423.97583892944
1897,124120.8046783605
1898,103154.33951912136
1899,164607.9757040889
1900,157887.3078865876
1901,189081.35523831777
1902,174568.32993703734
1903,198986.7894044067
1904,168302.97310109576
1905,205142.87031422704
1906,175569.7763864353
1907,235773.90695306
1908,97807.52643558323
1909,120159.14816011273
1910,114782.81027791253
1911,242216.42749949082
1912,318349.266596286
1913,141009.1131202268
1914,35131.19708242973
1915,354271.72648459894
1916,46153.86172845485
1917,228801.5181721879
1918,131021.32709805618
1919,163083.36363882083
1920,165355.22191379633
1921,381679.29807165544
1922,356331.13780721964
1923,240271.6446690219
1924,220863.26482390298
1925,198219.4127044585
1926,378663.12960266124
1927,126675.3016163345
1928,177936.31625280326
1929,115756.70741087283
1930,128884.73780522271
1931,116404.3608883474
1932,128495.74473052088
1933,200976.97559059662
1934,187548.27163461148
1935,173091.0250430383
1936,217573.7386077899
1937,182281.65663717294
1938,172070.9747388211
1939,277502.8496530246
1940,208199.68990486176
1941,168491.9193554302
1942,159403.72567057327
1943,247589.72918905003
1944,391836.3694060927
1945,430966.3910642874
1946,124357.39634379194
1947,212945.29785265293
1948,183620.43481528162
1949,245342.98365604572
1950,190007.88270237978
1951,235879.70221828544
1952,197161.69721343694
1953,172988.43619248495
1954,184959.58212318632
1955,140065.59124173023
1956,271167.8511542126
1957,161635.26427282472
1958,226504.689162242
1959,134755.93134867435
1960,97595.72561058546
1961,123338.84607433275
1962,93286.74833985181
1963,105174.907447509
1964,108987.73188309344
1965,130731.30153382363
1966,137566.1924670121
1967,318130.07820666465
1968,392679.770817989
1969,399749.3885169915
1970,395963.780301963
1971,452544.300033196
1972,372731.13951463066
1973,301449.4430109991
1974,342468.7363126534
1975,598554.9341019472
1976,275142.45354930894
1977,336835.2203313982
1978,348442.2369550945
1979,333018.2583601662
1980,215291.497914808
1981,357137.1353201646
1982,220355.162931965
1983,204113.1964470266
1984,174354.00735860624
1985,232424.1967393446
1986,207368.31588124242
1987,208073.3060352416
1988,168470.80577338568
1989,189767.70694245805
1990,200481.9591021946
1991,231817.16627567727
1992,214737.30103274315
1993,158411.3529731475
1994,217447.79626631743
1995,186648.69869725086
1996,269237.01909287414
1997,353661.82602230844
1998,320962.0161853825
1999,325926.13913857576
2000,320616.32170474203
2001,322508.2113883742
2002,249866.10528248455
2003,259902.4054386488
2004,281192.87249385624
2005,234361.61288381505
2006,225150.5326520775
2007,247244.70746862434
2008,237814.2310050375
2009,212464.05545212957
2010,196352.10319396402
2011,135706.55765091532
2012,183227.18018513828
2013,182467.22779439643
2014,190997.7414278559
2015,226528.26293375736
2016,197558.44396413694
2017,200358.98260457622
2018,92318.16789977593
2019,129961.72991300392
2020,72914.375651782
2021,90010.2250877884
2022,221729.16270217643
2023,149397.912481962
2024,291326.03032840835
2025,354343.3977690126
2026,167377.68468503057
2027,160941.48843576576
2028,156764.4580509376
2029,174689.84686630926
2030,256249.03226775784
2031,231151.3333630497
2032,260943.39136151868
2033,245772.6225859913
2034,175001.55583792503
2035,236326.3447940019
2036,205680.37627159146
2037,220373.5491005767
2038,341639.38545560185
2039,242853.69033839734
2040,277176.4821972677
2041,345542.2684352248
2042,206153.5576359705
2043,174640.66355398702
2044,170350.0997957183
2045,207762.3167779151
2046,149211.98477190104
2047,141602.43333928112
2048,138956.09921905983
2049,135927.23768342062
2050,164974.05722965192
2051,96337.83687321133
2052,113652.27555503589
2053,144045.95528683788
2054,72923.43543541178
2055,188396.04176043405
2056,130848.61619448039
2057,90668.99380007693
2058,213303.7280325398
2059,123910.84623573403
2060,178534.69078670122
2061,164693.90878169445
2062,121302.6193615303
2063,116036.39159638896
2064,140190.30320428225
2065,124415.44608206491
2066,181195.18539322316
2067,111164.40300589241
2068,151306.8606982856
2069,84009.36193115577
2070,113523.1178675966
2071,76657.77954182372
2072,162058.8109679997
2073,123150.67987996063
2074,168168.98584055703
2075,169203.85970912653
2076,114984.00424057039
2077,156186.41018688798
2078,126106.75348479289
2079,136144.54846435972
2080,120117.71598268926
2081,125624.99213088825
2082,131437.27351671254
2083,161050.24182531715
2084,96050.21809241813
2085,109542.7029791805
2086,109208.2151946255
2087,117949.53883265579
2088,97742.19199602235
2089,60740.87788275404
2090,107449.40698191011
2091,105847.8767333717
2092,138950.9926958262
2093,151854.63929260205
2094,119246.26944829233
2095,176922.54160725127
2096,75733.27045491974
2097,92273.15975352962
2098,171046.86315084685
2099,6769.287382684812
2100,57385.70900279982
2101,116515.10869899565
2102,118102.08532407158
2103,104821.87468252532
2104,130318.59043304357
2105,143991.44813000163
2106,51593.890059950645
2107,185184.3479196464
2108,127207.69207883606
2109,117659.17016995512
2110,110851.25531297158
2111,146109.08459601772
2112,143212.2853723012
2113,124861.91414381142
2114,133236.51511214822
2115,164392.00770125212
2116,114024.35151128338
2117,150595.35727071305
2118,137723.029350283
2119,121619.70688007772
2120,97556.63426354238
2121,149313.43897502212
2122,113230.33550257386
2123,73024.37430764153
2124,166921.581920282
2125,125752.63400807517
2126,168893.86339832685
2127,169337.68258247373
2128,116242.75350528618
2129,45276.60945173068
2130,147940.0272722607
2131,113777.74748527756
2132,127329.96336825666
2133,128845.60356128032
2134,126377.13633470927
2135,97415.90337835191
2136,92763.6710209085
2137,104115.27346006571
2138,139501.5543905757
2139,140418.14565755785
2140,144590.15593393607
2141,180537.35140742766
2142,129424.5039097702
2143,157306.0519657728
2144,121068.13127987988
2145,141145.0626917667
2146,194731.7792408982
2147,150691.1965546834
2148,120508.56744027771
2149,133792.34951183212
2150,255990.55399500145
2151,115304.8148215193
2152,199646.15731779364
2153,169361.34813780358
2154,105665.76463071616
2155,142836.85816886122
2156,242464.73599859956
2157,227377.36329755597
2158,236079.98298807864
2159,221262.48699498764
2160,197100.63025311418
2161,227848.85760325796
2162,353996.83545967937
2163,372820.2014723518
2164,252439.48451340216
2165,211188.37116157723
2166,159165.2896791723
2167,226900.5120140681
2168,200308.7517919157
2169,195874.561868586
2170,216200.5039215336
2171,163074.57431192778
2172,141488.31617875877
2173,190603.77552512597
2174,216202.57648854284
2175,281716.15064862825
2176,311639.38030506356
2177,231927.83392561175
2178,212768.02443771492
2179,123656.99239462291
2180,220198.90261212617
2181,196300.58500813218
2182,224479.38548070614
2183,192103.8205010929
2184,122090.52532537605
2185,138968.07136534783
2186,171221.9363409697
2187,138909.11523627743
2188,157781.6326413799
2189,287552.4965995671
2190,81615.48451744599
2191,74591.7354580285
2192,85109.9517945048
2193,135993.998778378
2194,107731.16858231016
2195,96415.3234728646
2196,106463.86673165264
2197,111929.89518702208
2198,164920.75171118038
2199,172594.56576566063
2200,156014.11617040416
2201,157848.59919036206
2202,203836.0563076473
2203,135894.50869865232
2204,190000.6556305207
2205,132353.6663631838
2206,157232.5280036592
2207,234147.69835196555
2208,259702.3808434564
2209,273075.89408803533
2210,117379.83920421309
2211,125941.89750101184
2212,124608.37065982303
2213,112576.89726825435
2214,156034.85069017505
2215,96949.97536404362
2216,162477.78620796264
2217,66410.99557792168
2218,88428.18977321954
2219,67276.99860298654
2220,13434.13511478584
2221,354923.47056589636
2222,306352.6505421628
2223,280902.05405931466
2224,201788.20334482158
2225,110310.5584778529
2226,170640.23696647907
2227,184953.9743921928
2228,289228.4448849894
2229,249467.9239708178
2230,156066.44617126536
2231,217204.1939113061
2232,181560.67071672404
2233,190000.19963236302
2234,250955.29669652937
2235,225966.63735162877
2236,239654.2284451112
2237,291419.26204662095
2238,197812.8542668446
2239,104369.68963843015
2240,152207.76938285743
2241,134258.9887057862
2242,127777.2124643363
2243,136393.9264482861
2244,109122.6391017744
2245,119210.89313761101
2246,143982.55272745853
2247,140031.51790071544
2248,114246.75414425197
2249,100566.39388034587
2250,122627.24347674419
2251,86313.76315476168
2252,194827.96417850355
2253,157776.28145467138
2254,182303.85981312094
2255,185065.4181741087
2256,165986.0529105367
2257,197280.41650305167
2258,149373.92268141688
2259,169964.64321200078
2260,132953.0812359604
2261,233345.55635479686
2262,236242.6437564478
2263,392246.6204666159
2264,464598.913216681
2265,166102.13924681608
2266,343051.83582018106
2267,366063.0633362959
2268,482949.42119023995
2269,157720.06864789384
2270,190693.81895366398
2271,209123.90374143867
2272,203154.05940394738
2273,154289.1197138177
2274,182767.08330242778
2275,170055.78819029187
2276,199720.26898954043
2277,183101.80763698343
2278,153608.9961372408
2279,136169.99944316348
2280,106659.12305030941
2281,143909.5158563074
2282,165250.89264035758
2283,113871.5155871627
2284,130034.01828115803
2285,144565.23893146354
2286,120075.04305818677
2287,398232.0910635587
2288,297727.3548257537
2289,346379.72514266137
2290,438549.18980540056
2291,349503.82162175153
2292,434090.5524714973
2293,451826.50543134287
2294,392762.27301137033
2295,448634.3475309367
2296,285983.77606654924
2297,405357.31909935584
2298,390560.0157821537
2299,332982.9703777329
2300,325239.39628504764
2301,346901.92745985324
2302,260888.85891215727
2303,250308.1883699293
2304,275167.47935573116
2305,208450.33445377884
2306,196783.87683366804
2307,206505.10257343025
2308,222579.26155289085
2309,318397.07022250874
2310,217843.34732685136
2311,201277.1779845694
2312,190827.59695486075
2313,166594.48099091504
2314,185646.99029069254
2315,181267.96712306666
2316,200198.636222819
2317,199817.8605452021
2318,184308.98217464262
2319,186867.11323602835
2320,177258.31543446536
2321,240612.82416040773
2322,197328.34861230335
2323,209354.06071739233
2324,185566.54834819745
2325,215619.3384951915
2326,174047.91779801788
2327,191899.22463023517
2328,213515.59662544186
2329,191615.94364573364
2330,178471.7082635021
2331,348473.63050599885
2332,387400.20629517734
2333,322640.75630812475
2334,288783.7820467943
2335,315084.27028225525
2336,313006.5057986585
2337,202155.26455076187
2338,255233.0544667476
2339,215771.19343605757
2340,390871.9662681698
2341,209954.21827832455
2342,229665.94435271557
2343,224133.6583095829
2344,209026.46542603147
2345,238311.86178765653
2346,219129.66863088257
2347,209820.51683208655
2348,254751.2417989224
2349,216663.14322754505
2350,322017.43779011536
2351,298805.46925798256
2352,250158.1629036929
2353,239722.9558722282
2354,165824.6634936277
2355,153994.62220129406
2356,146071.2567928417
2357,189932.97159934248
2358,197752.15978206455
2359,129190.79199134427
2360,102788.98777630279
2361,156370.58614469046
2362,243811.86226069415
2363,138351.30976841733
2364,147820.7619613577
2365,200705.6727812799
2366,192174.4374460995
2367,216845.03708365004
2368,221746.75303199142
2369,212848.36372531857
2370,171357.65729052856
2371,161859.87109553203
2372,202436.33685862785
2373,296787.92404464283
2374,312678.1934977771
2375,244239.05612189276
2376,270826.50446920795
2377,319845.7445313389
2378,147389.95713128592
2379,202097.206456834
2380,149771.57304555646
2381,167607.70820553548
2382,204327.57881964862
2383,189918.5219708668
2384,226692.30066851876
2385,158444.02417284215
2386,131093.5998835523
2387,127224.83718065577
2388,109125.42167104922
2389,104737.7744587393
2390,155981.41735360152
2391,140331.86897622028
2392,112319.56912116797
2393,178043.2139486647
2394,149688.8761512182
2395,200091.1793638465
2396,130663.71205540322
2397,214733.87512850252
2398,124928.62358345173
2399,69695.21211809937
2400,47943.97154583584
2401,137419.32784544464
2402,141619.97984458253
2403,149005.00764560126
2404,162648.8035380469
2405,146799.73985792222
2406,134201.77888606177
2407,121225.166898496
2408,126836.19521490709
2409,107327.47326895755
2410,181605.47120500123
2411,112669.3743679695
2412,158366.78984313723
2413,123953.67493146335
2414,182688.4198984518
2415,132525.75910719426
2416,134671.97478962646
2417,143317.40146491237
2418,136613.24584183894
2419,118877.48132765752
2420,126976.28013057282
2421,175718.35277639
2422,107712.44456581432
2423,132907.51988876268
2424,131638.38720421592
2425,190205.65389462037
2426,147056.64368935977
2427,142293.10197122415
2428,202067.3274366533
2429,97954.15308760056
2430,129093.63579537108
2431,85968.88208405947
2432,159098.02345008103
2433,149788.33689267308
2434,145331.98020437555
2435,168450.40255155772
2436,108696.54207197127
2437,92362.55879611899
2438,104246.98208647156
2439,84974.35700773614
2440,128868.27278573698
2441,89728.84252820282
2442,80394.40298399587
2443,146426.69176539197
2444,132453.19739043043
2445,84796.1424459423
2446,146024.2347315975
2447,207402.77011163862
2448,139650.4250053937
2449,108413.84156874797
2450,165773.59758566951
2451,104908.74160152879
2452,195636.58800896126
2453,96464.05562111917
2454,127522.55942411567
2455,133326.42426743408
2456,159077.27307314164
2457,156335.56589967574
2458,150810.1352861892
2459,117012.65416402197
2460,143863.55064721973
2461,133029.50469558785
2462,129960.84481349599
2463,137604.07508439288
2464,189746.31226602482
2465,139855.77867729636
2466,120078.74103343162
2467,118268.59020683156
2468,98679.11812407289
2469,91499.75847492428
2470,219209.48054774804
2471,217824.7436215757
2472,173012.7962627261
2473,125206.63572799833
2474,50317.96468433432
2475,210451.04078651374
2476,105909.50277993415
2477,120914.16491151442
2478,152363.35148354582
2479,103078.79298561031
2480,171367.06250045061
2481,126837.64957856058
2482,99272.26708731368
2483,102278.84409184003
2484,124848.44751275398
2485,130144.66926764057
2486,171348.88583169383
2487,191805.17796226792
2488,169125.46106730032
2489,159551.71078867762
2490,158642.02746853433
2491,96098.35788976656
2492,193092.51948886234
2493,169146.3001195088
2494,165980.360717769
2495,83867.04068474153
2496,227662.01999466756
2497,159909.06600010066
2498,105899.43289673753
2499,80621.6863659802
2500,118126.56341384264
2501,144278.9477887368
2502,150153.85271386322
2503,130272.34992413336
2504,229350.46384184167
2505,225541.4435473058
2506,248676.17311900257
2507,270567.77359127114
2508,245115.97980699112
2509,215328.1290248951
2510,208782.12558182463
2511,172964.14510977533
2512,217182.42053158258
2513,214062.9285308733
2514,309106.35928262037
2515,163095.0689637457
2516,180823.408625211
2517,148254.92437788117
2518,146775.50998874067
2519,251956.66676449368
2520,221083.10669336622
2521,185764.78931057433
2522,220764.86118846515
2523,113370.47925270957
2524,140478.9088976051
2525,174423.96789227004
2526,165473.52534627862
2527,124583.47089509724
2528,142860.9110368726
2529,93230.73474976249
2530,125604.69026156663
2531,259127.79558244915
2532,217218.0844157772
2533,193426.730156506
2534,253901.22556158036
2535,267419.96782703954
2536,244046.30083145146
2537,262477.5258373094
2538,187708.64847014306
2539,187203.12003699187
2540,186664.66168109296
2541,175389.08155980866
2542,165683.1871273756
2543,112553.21327077853
2544,116637.81914878997
2545,147089.38631688393
2546,113193.24224830534
2547,135652.54962967694
2548,158439.47007368077
2549,163170.61697428962
2550,497761.4847406567
2551,143131.85566051744
2552,131803.27182663363
2553,65184.641776409684
2554,93954.62523721042
2555,105577.1747744365
2556,81354.16146083614
2557,94296.25057499266
2558,161181.28386293084
2559,159569.83890653786
2560,161801.50609924513
2561,147183.7582305438
2562,163617.76411439505
2563,152750.98807759388
2564,182957.7221731145
2565,154542.0598125295
2566,169346.8283411838
2567,143227.6440584724
2568,226283.1971674847
2569,247437.37181394998
2570,115803.15831806157
2571,206512.34546577025
2572,177810.62918626613
2573,240576.16788632583
2574,417120.8324033973
2575,142429.02274995364
2576,152034.69383649336
2577,171709.5036868377
2578,51383.113801832704
2579,19597.03791643642
2580,98703.32834227638
2581,117161.85763937279
2582,105263.31657532207
2583,286004.5716810747
2584,189139.3278015175
2585,182914.93502429096
2586,209205.57460403637
2587,198559.81605008227
2588,136747.7714139041
2589,141287.15608210943
2590,191149.68451504226
2591,216506.83113677226
2592,211875.31752073075
2593,252745.85856266686
2594,187150.80540653184
2595,220876.9723109617
2596,269204.367230064
2597,199949.98321066247
2598,277694.5870483116
2599,402416.2832866929
2600,184824.18150996452
2601,123343.39912918088
2602,69671.29010277704
2603,88801.47612891943
2604,92285.59434827122
2605,68148.62406077911
2606,133090.03497402163
2607,195712.58004115918
2608,184824.08854540557
2609,143891.06281781945
2610,111318.69546039095
2611,131697.64453884415
2612,154988.15142540043
2613,115212.47590016265
2614,105512.56077560918
2615,161636.03978374496
2616,150198.5821328324
2617,201130.1040329267
2618,229903.6276587248
2619,205661.86540575098
2620,189158.10554342455
2621,173277.33845012853
2622,180110.6021121792
2623,227653.20851340407
2624,290126.22299490334
2625,298965.63521291304
2626,171762.78361622538
2627,187370.8445558445
2628,469474.45814652264
2629,487653.6774697086
2630,391621.4455470011
2631,458530.5367315891
2632,414897.06687157066
2633,330485.09543418
2634,448090.12724300474
2635,139302.71564148963
2636,158097.4162492317
2637,195313.38885935818
2638,260312.14441182613
2639,188964.02424313282
2640,155705.00844503238
2641,87265.23766316444
2642,167896.7118595668
2643,106616.27101736692
2644,103807.50831721617
2645,109454.00552842533
2646,90006.24209874628
2647,94443.0901630317
2648,139303.91687573385
2649,146140.86483319054
2650,126352.7446513822
2651,135892.71755754904
2652,374919.86711966665
2653,266201.25665822637
2654,282610.8880584863
2655,420605.027732627
2656,331346.0733348357
2657,377788.8716447074
2658,327777.2338678789
2659,325441.68509782304
2660,374607.8090404866
2661,379519.90245806426
2662,397186.233204738
2663,295008.14959549473
2664,313624.7170774357
2665,333145.29614572576
2666,303453.31730647804
2667,179550.99579656177
2668,184580.72873587703
2669,192980.98912800607
2670,260929.00664017323
2671,189450.13463753037
2672,198203.04176777
2673,194390.951975473
2674,193306.94848265508
2675,190840.63121627693
2676,190555.13472550065
2677,199008.15409453388
2678,218963.18721242368
2679,306693.425727498
2680,315202.1499773527
2681,392016.9422601233
2682,311561.24930571334
2683,455611.2439791928
2684,330305.88663418835
2685,337435.8754190699
2686,253288.90213479675
2687,291865.9620620486
2688,219825.67986585703
2689,217344.97693111573
2690,375081.5908536257
2691,199336.24192800783
2692,163699.03544315786
2693,214290.0651827768
2694,147807.97420601448
2695,200659.11554309333
2696,186833.75649704898
2697,183612.32740510287
2698,189989.7073914928
2699,165830.8186662339
2700,146125.22493927888
2701,135685.27874932112
2702,87400.54625008108
2703,116846.23886658046
2704,148943.4400522682
2705,111022.19356761586
2706,76542.73702156934
2707,95093.02861434453
2708,146543.65370887486
2709,120831.26244700338
2710,130824.96901745151
2711,313099.43756123015
2712,407785.59495757334
2713,158932.4375616149
2714,131761.0030987543
2715,171477.56296008662
2716,127066.71604907588
2717,197891.27340633632
2718,213967.79790670497
2719,150890.28991930085
2720,170872.49088743818
2721,124164.07600864003
2722,155833.47230152806
2723,135209.77749049672
2724,125002.20136073048
2725,119283.26448525045
2726,138783.4476841968
2727,175394.58938250746
2728,189066.22850243
2729,142388.3320591551
2730,152068.42329278032
2731,119125.52383945987
2732,145962.59610278564
2733,150739.01942270403
2734,115700.13503312564
